"FID_","presence","aggname","species","LAT","LONG_","UID","AGGNAME_1","LAT_1","LONG_1","REGION","MASK","X","Y","SRTMV4","BIO1_PRDCT","BIO12_PRDC","Same","Elev_Temp","Elev_Preci"
,1.000000,"PleasantValley1","Peromyscusmaniculatus",37.656380,-120.290420,127.000000,"PleasantValley1",0.000000,0.000000,"YO",126.000000,-25586.224500,-39979.215120,250.635000,-1.000000,1.000000,0.000000,"Temp Down","Precip Up"
,1.000000,"PleasantValley2","Peromyscusmaniculatus",37.644410,-120.301180,128.000000,"PleasantValley2",0.000000,0.000000,"YO",127.000000,-26538.412730,-41306.908560,334.679100,-1.000000,1.000000,0.000000,"Temp Down","Precip Up"
,1.000000,"PorcupineFlat1","Peromyscusmaniculatus",37.805260,-119.556320,129.000000,"PorcupineFlat1",0.000000,0.000000,"YO",128.000000,39011.014610,-23376.647800,2464.142000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"RC1","Peromyscusmaniculatus",38.061290,-119.338990,130.000000,"RC1",0.000000,0.000000,"YO",129.000000,57921.279700,5196.017670,3014.394000,-1.000000,-1.000000,-1.000000,"Temp Down","Precip Down"
,1.000000,"S1","Peromyscusmaniculatus",37.511210,-120.383910,131.000000,"S1",0.000000,0.000000,"YO",130.000000,-33888.072870,-56087.679230,90.325130,1.000000,1.000000,1.000000,"Temp Up","Precip Up"
,1.000000,"S3","Peromyscusmaniculatus",37.529065,-120.350930,133.000000,"S3",0.000000,0.000000,"YO",132.000000,-30969.566410,-54114.127740,114.956100,1.000000,1.000000,1.000000,"Temp Up","Precip Up"
,1.000000,"S4","Peromyscusmaniculatus",37.546920,-120.354950,134.000000,"S4",0.000000,0.000000,"YO",133.000000,-31316.898700,-52127.970190,118.138800,1.000000,1.000000,1.000000,"Temp Up","Precip Up"
,1.000000,"SN1","Peromyscusmaniculatus",37.822000,-119.504705,136.000000,"SN1",0.000000,0.000000,"YO",135.000000,43539.555000,-21493.266430,2586.654000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"Snelling1","Peromyscusmaniculatus",37.526869,-120.437436,137.000000,"Snelling1",0.000000,0.000000,"YO",136.000000,-38604.796920,-54326.502890,76.903010,1.000000,1.000000,1.000000,"Temp Up","Precip Up"
,1.000000,"SSHistoricBakersfield","Peromyscusmaniculatus",35.419839,-119.008768,138.000000,"SSHistoricBakersfield",0.000000,0.000000,"SS",137.000000,89925.377540,-288095.179400,0.000000,1.000000,1.000000,1.000000,"Temp Up","Precip Up"
,1.000000,"SSHistoricBodfish","Peromyscusmaniculatus",35.600131,-118.496674,139.000000,"SSHistoricBodfish",0.000000,0.000000,"SS",138.000000,136062.209800,-267460.777700,721.058200,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"SSHistoricBroderMonacheMeadow","Peromyscusmaniculatus",36.163320,-118.181880,140.000000,"SSHistoricBroderMonacheMeadow",0.000000,0.000000,"SS",139.000000,163350.400000,-204402.839600,2423.735000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"SSHistoricBubbsCreek","Peromyscusmaniculatus",36.763891,-118.406272,141.000000,"SSHistoricBubbsCreek",0.000000,0.000000,"SS",140.000000,142069.861700,-138031.835800,3040.201000,-1.000000,-1.000000,-1.000000,"Temp Down","Precip Down"
,1.000000,"SSHistoricBullfrogLake","Peromyscusmaniculatus",36.772973,-118.403983,142.000000,"SSHistoricBullfrogLake",0.000000,0.000000,"SS",141.000000,142256.899000,-137019.116300,3248.514000,-1.000000,-1.000000,-1.000000,"Temp Down","Precip Down"
